title,views,cast,script,directing,likes,dislikes,dt_published
amigos,17616409.0,fabio porchat,,,416281.0,4968.0,2013-12-16
amigos,17616409.0,gregorio duvivier,,,416281.0,4968.0,2013-12-16
amigos,17616409.0,joão vicente de castro,,,416281.0,4968.0,2013-12-16
xingó kaiapu,4131334.0,antonio tabet,,,103015.0,4175.0,2013-12-12
xingó kaiapu,4131334.0,gregorio duvivier,,,103015.0,4175.0,2013-12-12
xingó kaiapu,4131334.0,joão vicente de castro,,,103015.0,4175.0,2013-12-12
xingó kaiapu,4131334.0,marcus majella,,,103015.0,4175.0,2013-12-12
a boa de segunda,5780713.0,gregorio duvivier,,,142178.0,4129.0,2013-12-09
a boa de segunda,5780713.0,rafael infante,,,142178.0,4129.0,2013-12-09
adão,7130891.0,rafael infante,,,143493.0,21739.0,2013-12-05
adão,7130891.0,renata ricci,,,143493.0,21739.0,2013-12-05
adão,7130891.0,rodrigo magal,,,143493.0,21739.0,2013-12-05
bala de borracha,18800338.0,antonio tabet,,,429796.0,12004.0,2013-12-02
bala de borracha,18800338.0,fabio porchat,,,429796.0,12004.0,2013-12-02
bala de borracha,18800338.0,gustavo chagas,,,429796.0,12004.0,2013-12-02
bala de borracha,18800338.0,joão vicente de castro,,,429796.0,12004.0,2013-12-02
bala de borracha,18800338.0,rafael infante,,,429796.0,12004.0,2013-12-02
macedo,11529164.0,antonio tabet,,,282476.0,7569.0,2013-11-28
macedo,11529164.0,leticia lima,,,282476.0,7569.0,2013-11-28
macedo,11529164.0,tatiana novais,,,282476.0,7569.0,2013-11-28
delay,5831008.0,gabriel totoro,,,127204.0,3324.0,2013-11-25
delay,5831008.0,marcos veras,,,127204.0,3324.0,2013-11-25
delay,5831008.0,marcus majella,,,127204.0,3324.0,2013-11-25
terapia de casal,9251701.0,clarice falcão,,,204177.0,4957.0,2013-11-21
terapia de casal,9251701.0,gregorio duvivier,,,204177.0,4957.0,2013-11-21
terapia de casal,9251701.0,luis lobianco,,,204177.0,4957.0,2013-11-21
bom dia,16753788.0,fabio porchat,,,361942.0,5332.0,2013-11-18
bom dia,16753788.0,letícia lima,,,361942.0,5332.0,2013-11-18
cabeça do fabio,8580373.0,gregorio duvivier,,,188570.0,4941.0,2013-11-14
cabeça do fabio,8580373.0,rafael infante,,,188570.0,4941.0,2013-11-14
cabeça do fabio,8580373.0,renata ricci,,,188570.0,4941.0,2013-11-14
estátuas,9547298.0,fabio porchat,,,196028.0,7859.0,2013-11-11
estátuas,9547298.0,marcos veras,,,196028.0,7859.0,2013-11-11
